DATE,MIN_SWC,mean_SWC,MAX_SWC
03/15/2006,22.5,26.925,34.8
03/16/2006,22.6,26.95,34.8
03/17/2006,22.5,26.925,34.8
03/18/2006,22.5,26.925,34.8
03/19/2006,22.4,26.875,34.7
03/20/2006,22.3,26.8,34.7
03/21/2006,22.6,26.95,34.8
03/22/2006,23.6,27.35,35
03/23/2006,23.9,27.5,35
03/24/2006,23.9,27.525,35
03/25/2006,24.2,27.8,35
03/26/2006,25.6,29.425,36.1
03/27/2006,25.9,29.8,36.2
03/28/2006,25.5,29.2,35.9
03/29/2006,25.4,28.95,35.8
03/30/2006,26.5,30.325,36.6
03/31/2006,26.7,30.475,36.7
04/01/2006,26.1,29.925,36.2
04/02/2006,27.4,31.475,37.2
04/03/2006,27.4,31.45,37.2
04/04/2006,26.8,30.875,36.7
04/05/2006,26.7,30.85,36.6
04/06/2006,27,31.125,36.6
04/07/2006,27.9,32.1,37.2
04/08/2006,27.4,31.675,36.8
04/09/2006,27.2,31.425,36.7
04/10/2006,27.2,31.15,36.7
04/11/2006,27.2,31.05,36.7
04/12/2006,26.9,30.875,36.6
04/13/2006,26.8,30.775,36.6
04/14/2006,26.8,30.475,36.6
04/15/2006,26.7,30.375,36.6
04/16/2006,26.4,30.15,36.5
04/17/2006,26.2,29.95,36.4
04/18/2006,26.1,29.9,36.4
04/19/2006,26,29.8,36.4
04/20/2006,26,29.75,36.4
04/21/2006,25.9,29.675,36.3
04/22/2006,25.9,29.65,36.3
04/23/2006,25.9,29.65,36.4
04/24/2006,25.8,29.475,36.2
04/25/2006,25.5,29.2,36
04/26/2006,25.4,29.225,36
04/27/2006,25.5,29.3,36.1
04/28/2006,26.7,30.825,36.9
04/29/2006,27.7,31.825,37.7
04/30/2006,27.4,31.55,37.5
05/01/2006,27.1,31.275,37.3
05/02/2006,26.8,31,37.1
05/03/2006,26.7,30.875,36.9
05/04/2006,26.5,30.775,36.9
05/05/2006,26.9,31.2,37.2
05/06/2006,27.2,31.575,37.6
05/07/2006,27.1,31.475,37.6
05/08/2006,27.1,31.5,37.6
05/09/2006,27.8,32.175,37.8
05/10/2006,27.5,31.875,37.8
05/11/2006,27.3,31.7,37.7
05/12/2006,27.2,31.525,37.6
05/13/2006,27.1,31.425,37.5
05/14/2006,27,31.325,37.5
05/15/2006,26.9,31.2,37.4
05/16/2006,26.9,31.125,37.4
05/17/2006,26.9,31.075,37.4
05/18/2006,26.8,31,37.4
05/19/2006,26.8,30.925,37.4
05/20/2006,26.7,30.775,37.3
05/21/2006,26.6,30.6,37.2
05/22/2006,26.5,30.525,37.2
05/23/2006,27.2,30.925,37.2
05/24/2006,27,31.3,37
05/25/2006,26.6,30.925,37
05/26/2006,26.4,30.725,37
05/27/2006,26.3,30.55,36.9
05/28/2006,26.3,30.425,36.9
05/29/2006,26.2,30.2,36.8
05/30/2006,26,29.925,36.7
05/31/2006,25.8,29.525,36.5
06/01/2006,24.5,29,36.4
06/02/2006,22.3,28.225,36.1
06/03/2006,20.2,27.5,35.9
06/04/2006,19.3,27.1,35.7
06/05/2006,18.7,26.7,35.4
06/06/2006,18.3,26.45,35.3
06/07/2006,17.8,26.1,35.1
06/08/2006,17.5,25.825,34.9
06/09/2006,17.4,25.6,34.8
06/10/2006,17.2,25.35,34.7
06/11/2006,17.1,25.175,34.6
06/12/2006,17.1,25.125,34.5
06/13/2006,19.7,26.075,34.6
06/14/2006,18.9,25.625,34.5
06/15/2006,18,25.075,34.4
06/16/2006,17.9,24.6,34.3
06/17/2006,17.6,24.175,34.2
06/18/2006,17.5,23.825,34.1
06/19/2006,17.5,23.25,33.5
06/20/2006,18.2,23.775,33.6
06/21/2006,21.1,26.825,35.8
06/22/2006,19,24.975,34.8
06/23/2006,17.4,23.45,34.1
06/24/2006,20.8,25.775,35.6
06/25/2006,20,24.925,35.1
06/26/2006,17.8,23.25,34.2
06/27/2006,16.8,22.325,33.6
06/28/2006,20.9,25.4,34.9
06/29/2006,19,24.125,34.4
06/30/2006,17.9,22.75,33.4
07/01/2006,18.1,22.875,33.8
07/02/2006,21,25.7,35.1
07/03/2006,22.8,27.325,35.9
07/04/2006,19.1,25.325,34.9
07/05/2006,18.3,24.075,34.1
07/06/2006,17.9,23.2,33.7
07/07/2006,20,25.875,34.8
07/08/2006,23.1,27.8,36.1
07/09/2006,20.2,26.175,35.2
07/10/2006,21.3,26.825,35.6
07/11/2006,25.3,31.525,36.7
07/12/2006,21.2,27.65,35.5
07/13/2006,24.4,29.775,36
07/14/2006,29.3,33.75,36.6
07/15/2006,21.5,28.025,34.9
07/16/2006,18.4,25.6,34.1
07/17/2006,18.1,24.875,33.7
07/18/2006,17.9,24.325,33.5
07/19/2006,17.8,23.8,33.3
07/20/2006,17.8,23.375,33.2
07/21/2006,25.5,29.5,36.2
07/22/2006,23.5,28.625,36.2
07/23/2006,21.2,27.875,36.3
07/24/2006,19.4,26.25,35.1
07/25/2006,18.8,25.45,34.5
07/26/2006,18.5,25,34.2
07/27/2006,18.3,24.5,33.8
07/28/2006,18.1,24.025,33.4
07/29/2006,23,27.45,35.1
07/30/2006,20.3,26.1,34.8
07/31/2006,18.7,24.55,33.9
08/01/2006,18.3,23.7,33.3
08/02/2006,19.3,24.525,34.2
08/03/2006,22.9,27.35,35.2
08/04/2006,21.5,26.6,35.1
08/05/2006,23.5,27.475,35.3
08/06/2006,25.2,29.175,36.1
08/07/2006,27,30.575,37
08/08/2006,34.7,36.675,38.2
08/09/2006,29.9,34.05,36.9
08/10/2006,28.3,33.175,37.3
08/11/2006,27.5,31.35,37.3
08/12/2006,25.5,29.725,36.7
08/13/2006,26.8,31.15,37.1
08/14/2006,26.8,31.4,37.2
08/15/2006,24.9,29.45,36.6
08/16/2006,25.4,29.6,36.7
08/17/2006,29.7,34.8,37.9
08/18/2006,28.3,32.3,37.9
08/19/2006,26.7,30.7,37.3
08/20/2006,25.8,29.975,37
08/21/2006,24.7,29.3,36.6
08/22/2006,23.7,28.7,36.4
08/23/2006,22.6,27.975,36
08/24/2006,21.6,27.3,35.7
08/25/2006,20.8,26.8,35.5
08/26/2006,20.4,26.45,35.2
08/27/2006,20.5,26.375,34.9
08/28/2006,25.3,29.325,36.4
08/29/2006,24.5,28.55,36
08/30/2006,23.8,27.9,35.6
08/31/2006,23.1,27.325,35.4
09/01/2006,22.6,26.925,35.2
09/02/2006,24.5,28.675,36
09/03/2006,24.7,29.125,36.1
09/04/2006,24.3,28.775,35.9
09/05/2006,23.9,28.35,35.7
09/06/2006,23.6,27.95,35.5
09/07/2006,23.3,27.6,35.4
09/08/2006,23,27.25,35.2
09/09/2006,23,27.3,35.2
09/10/2006,29.7,33.2,37.2
09/11/2006,27.6,31.575,37.3
09/12/2006,26.4,30.425,36.9
09/13/2006,26,30.05,36.7
09/14/2006,25.8,29.825,36.6
09/15/2006,26.9,31.15,37.2
09/16/2006,28.6,32.275,37.6
09/17/2006,34.6,36,37.6
09/18/2006,28.8,33.6,37.3
09/19/2006,27,31.2,37.1
09/20/2006,26.4,30.575,37
09/21/2006,32,34.425,38.1
09/22/2006,35.6,37.675,39
09/23/2006,32.8,35.725,37.5
09/24/2006,29.5,34.8,37.4
09/25/2006,28.3,32.375,37.2
09/26/2006,26.9,31.1,37.1
09/27/2006,26.6,30.8,37
09/28/2006,26.3,30.575,36.9
09/29/2006,26.2,30.425,36.8
09/30/2006,26.1,30.275,36.7
10/01/2006,26,30.175,36.7
10/02/2006,25.9,30.075,36.6
10/03/2006,25.9,29.975,36.5
10/04/2006,25.7,29.825,36.5
10/05/2006,25.6,29.675,36.4
10/06/2006,25.5,29.55,36.3
10/07/2006,25.4,29.45,36.3
10/08/2006,25.3,29.325,36.2
10/09/2006,25.1,29.175,36.1
10/10/2006,24.9,29.025,36
10/11/2006,24.6,28.875,35.9
10/12/2006,24.4,28.75,35.8
10/13/2006,24.3,28.675,35.8
10/14/2006,24.1,28.55,35.7
10/15/2006,24.1,28.55,35.7
10/16/2006,24.1,28.575,35.7
10/17/2006,24,28.525,35.7
10/18/2006,24.4,28.55,35.6
10/19/2006,24.4,28.5,35.5
10/20/2006,24.3,28.45,35.5
10/21/2006,24.4,28.475,35.4
10/22/2006,24.4,28.475,35.3
10/23/2006,24.4,28.4,35.2
10/24/2006,24.3,28.35,35.2
10/25/2006,24.4,28.375,35.2
10/26/2006,24.4,28.4,35.3
10/27/2006,24.4,28.375,35.2
10/28/2006,24.4,28.375,35.2
10/29/2006,24.4,28.4,35.3
10/30/2006,24.4,28.425,35.3
10/31/2006,24.2,28.35,35.3
11/01/2006,24.1,28.25,35.2
11/02/2006,24,28.225,35.2
11/03/2006,23.8,28.225,35.1
11/04/2006,23.6,28.2,34.9
11/05/2006,23.5,28.225,34.8
11/06/2006,23.3,28.225,34.7
11/07/2006,23.1,28.225,34.6
11/08/2006,23,28.25,34.5
11/09/2006,22.8,28.25,34.4
11/10/2006,22.6,28.25,34.3
11/11/2006,22.5,28.275,34.2
11/12/2006,22.3,28.275,34.1
11/13/2006,22.1,28.225,33.9
11/14/2006,21.9,28.225,33.8
11/15/2006,21.9,28.225,33.8
11/16/2006,21.8,28.15,33.7
11/17/2006,21.7,28.1,33.7
11/18/2006,21.6,28,33.5
11/19/2006,21.5,27.925,33.4
11/20/2006,21.5,27.9,33.4
11/21/2006,21.7,28,33.5
11/22/2006,21.8,28.05,33.5
11/23/2006,21.8,28.05,33.5
11/24/2006,21.8,28.05,33.5
11/25/2006,21.8,28.025,33.5
11/26/2006,21.8,28.025,33.5
11/27/2006,21.6,27.925,33.4
11/28/2006,21.8,28,33.5
11/29/2006,21.5,27.875,33.4
11/30/2006,21.2,27.725,33.3
12/01/2006,18.6,26.65,32.8
12/02/2006,17.9,26.475,32.8
12/03/2006,17.5,26.05,32.3
12/04/2006,16.5,25.8,32.3
12/05/2006,17.2,26.2,32.6
12/06/2006,19.7,27.425,33.4
12/07/2006,18.7,26.875,33
12/08/2006,18,26.175,32.3
12/09/2006,17.1,26.175,32.6
12/10/2006,19.9,27.475,33.4
12/11/2006,20.9,27.725,33.4
12/12/2006,20.8,27.7,33.4
12/13/2006,20.6,27.6,33.3
12/14/2006,20.7,27.675,33.3
12/15/2006,20.6,27.6,33.3
12/16/2006,20.6,27.625,33.3
12/17/2006,20.5,27.575,33.3
12/18/2006,20.4,27.475,33.2
12/19/2006,20.2,27.4,33.1
12/20/2006,20.3,27.45,33.2
12/21/2006,21.3,27.75,33.2
12/22/2006,24.5,28.55,33.2
12/23/2006,23.7,28.325,33.2
12/24/2006,23.3,28.2,33.1
12/25/2006,23.1,28.15,33.1
12/26/2006,22.8,28.075,33.1
12/27/2006,22.7,28.05,33.1
12/28/2006,22.7,28.1,33.2
12/29/2006,23.5,28.3,33.2
12/30/2006,29.2,32.025,35.6
12/31/2006,33.1,36.95,39.6
